Farmer,Record_ID_system_date,Record_ID_system_time,AIR_HUMIDITY,AIR_TEMPERATURE,CARBON_DIOXIDE,EVENT,LIGHT_INTENSITY,SHIELD_BATTERY_LEVEL,SHIELD_FW_VERSION,SHIELD_ID,SOIL_MOISTURE,SOIL_NITROGEN,SOIL_PHOSPHOROUS,SOIL_POTASSIUM,SOIL_TEMPERATURE,SPEAR_BATTERY_LEVEL,SPEAR_DATA,SPEAR_FW_VERSION,SPEAR_ID,STORE_TIMESTAMP_DATE,Store_timestamp_time,VALVE_POSITION,WATER_DISPENSED
TrayOne,12/07/2023,19:15:00,360,302,0,95,0,91.46205902,0.82.69,0102030405060708090a6407,445,0,0,0,31,4053,010c0102030405060708090000021f030000030e02d50f0c0200000402bd010a021f000804000000003e,0.0.3,1.02E+22,12/07/2023,21:39:23,0,0
TrayOne2,12/07/2023,19:15:01,350,318,711,95,0,92.53627014,0.82.69,0102030405060708090a640a,9,125,50,46,33,4017,010c0102030405060708090000021f030000030e02b10f0c020000040209000a0221000804c70200003e,0.0.3,1.02E+22,12/07/2023,21:59:58,0,0
TrayOne3,12/07/2023,19:15:01,353,318,330,95,0,93.76395416,0.82.69,0102030405060708090a640b,326,0,0,0,30,4093,010c0102030405060708090000011f030000030e02fd0f040246010502610109023e010b0200001d0200001c0200003e,0.0.3,1.02E+22,12/07/2023,21:48:04,0,0
TrayOne,12/07/2023,20:15:01,339,321,0,95,0,90.8482132,0.82.69,0102030405060708090a6407,450,0,0,0,30,4046,010c0102030405060708090000021f030000030e02ce0f0c0200000402c2010a021e000804000000003e,0.0.3,1.02E+22,12/07/2023,22:39:25,0,0
TrayOne2,12/07/2023,20:15:01,372,304,744,95,0,91.15512848,0.82.69,0102030405060708090a640a,16,123,53,48,32,3997,010c0102030405060708090000021f030000030e029d0f0c020000040210000a0220000804e80200003e,0.0.3,1.02E+22,12/07/2023,23:00:01,0,0
TrayOne3,12/07/2023,20:15:01,366,313,336,95,0,92.84319305,0.82.69,0102030405060708090a640b,539,0,0,0,30,4080,010c0102030405060708090000011f030000030e02f00f04021b0205026e01090239010b0200001d0200001c0200003e,0.0.3,1.02E+22,12/07/2023,22:48:04,0,0
TrayOne,12/07/2023,21:15:01,357,307,0,95,0,90.08091736,0.82.69,0102030405060708090a6407,439,0,0,0,30,4043,010c0102030405060708090000021f030000030e02cb0f0c0200000402b7010a021e000804000000003e,0.0.3,1.02E+22,12/07/2023,23:39:26,0,0
TrayOne2,12/07/2023,21:15:01,359,313,654,95,0,91.00167847,0.82.69,0102030405060708090a640a,135,130,51,47,32,3995,010c0102030405060708090000021f030000030e029b0f0c020000040287000a02200008048e0200003e,0.0.3,1.02E+22,12/07/2023,00:00:09,0,0
TrayOne3,12/07/2023,21:15:01,374,303,327,95,0,92.68972778,0.82.69,0102030405060708090a640b,500,0,0,0,30,4058,010c0102030405060708090000011f030000030e02da0f0402f4010502760109022f010b0200001d0200001c0200003e,0.0.3,1.02E+22,12/07/2023,23:48:04,0,0
TrayOne,12/07/2023,22:15:00,352,311,0,95,0,89.31361389,0.82.69,0102030405060708090a6407,439,0,0,0,30,4037,010c0102030405060708090000021f030000030e02c50f0c0200000402b7010a021e000804000000003e,0.0.3,1.02E+22,12/07/2023,00:39:27,0,0
TrayOne2,12/07/2023,22:15:01,362,311,662,95,0,89.31361389,0.82.69,0102030405060708090a640a,9,125,52,48,32,3992,010c0102030405060708090000021f030000030e02980f0c020000040209000a0220000804960200003e,0.0.3,1.02E+22,12/07/2023,01:00:08,0,0
TrayOne3,12/07/2023,22:15:01,377,302,346,95,0,91.61550903,0.82.69,0102030405060708090a640b,378,0,0,0,30,4045,010c0102030405060708090000011f030000030e02cd0f04027a010502790109022e010b0200001d0200001c0200003e,0.0.3,1.02E+22,12/07/2023,00:48:04,0,0
TrayOne,12/07/2023,23:15:00,359,307,0,95,0,87.93247986,0.82.69,0102030405060708090a6407,444,0,0,0,30,4032,010c0102030405060708090000021f030000030e02c00f0c0200000402bc010a021e000804000000003e,0.0.3,1.02E+22,12/07/2023,01:39:29,0,0
TrayOne2,12/07/2023,23:15:00,362,311,657,95,0,88.54631805,0.82.69,0102030405060708090a640a,860,125,52,48,32,3971,010c0102030405060708090000021f030000030e02830f0c02000004025c030a0220000804910200003e,0.0.3,1.02E+22,12/07/2023,02:00:11,0,0
TrayOne3,12/07/2023,23:15:01,379,305,354,95,0,90.8482132,0.82.69,0102030405060708090a640b,363,0,0,0,29,4029,010c0102030405060708090000011f030000030e02bd0f04026b0105027b01090231010b0200001d0200001c0200003e,0.0.3,1.02E+22,12/07/2023,01:48:04,0,0
TrayOne,13/07/2023,00:15:01,372,308,0,95,0,86.85826111,0.82.69,0102030405060708090a6407,431,0,0,0,30,4037,010c0102030405060708090000021f030000030e02c50f0c0200000402af010a021e000804000000003e,0.0.3,1.02E+22,12/07/2023,02:39:30,0,0
TrayOne2,13/07/2023,00:15:01,395,300,692,95,0,87.77901459,0.82.69,0102030405060708090a640a,1019,120,49,45,32,3963,010c0102030405060708090000021f030000030e027b0f0c0200000402fb030a0220000804b40200003e,0.0.3,1.02E+22,12/07/2023,03:00:13,0,0
TrayOne3,13/07/2023,00:15:02,384,309,350,95,0,90.234375,0.82.69,0102030405060708090a640b,310,0,0,0,29,4022,010c0102030405060708090000011f030000030e02b60f0402360105028001090235010b0200001d0200001c0200003e,0.0.3,1.02E+22,12/07/2023,02:48:04,0,0
TrayOne,13/07/2023,01:15:00,381,304,0,95,0,86.09096527,0.82.69,0102030405060708090a6407,435,0,0,0,30,4037,010c0102030405060708090000021f030000030e02c50f0c0200000402b3010a021e000804000000003e,0.0.3,1.02E+22,13/07/2023,03:39:32,0,0
TrayOne2,13/07/2023,01:15:01,401,304,697,95,0,86.85826111,0.82.69,0102030405060708090a640a,1057,120,54,49,32,3955,010c0102030405060708090000021f030000030e02730f0c020000040221040a0220000804b90200003e,0.0.3,1.02E+22,13/07/2023,04:00:17,0,0
TrayOne3,13/07/2023,01:15:01,390,307,340,95,0,89.6205368,0.82.69,0102030405060708090a640b,710,0,0,0,29,4006,010c0102030405060708090000011f030000030e02a60f0402c60205028601090233010b0200001d0200001c0200003e,0.0.3,1.02E+22,13/07/2023,03:48:02,0,0
TrayOne,13/07/2023,02:15:00,390,299,0,95,0,85.47711945,0.82.69,0102030405060708090a6407,447,0,0,0,30,4032,010c0102030405060708090000021f030000030e02c00f0c0200000402bf010a021e000804000000003e,0.0.3,1.02E+22,13/07/2023,04:39:34,0,0
TrayOne2,13/07/2023,02:15:01,396,301,707,95,0,86.24441528,0.82.69,0102030405060708090a640a,1034,132,51,47,32,3934,010c0102030405060708090000021f030000030e025e0f0c02000004020a040a0220000804c30200003e,0.0.3,1.02E+22,13/07/2023,05:00:18,0,0
TrayOne3,13/07/2023,02:15:01,387,309,324,95,0,89.16015625,0.82.69,0102030405060708090a640b,618,0,0,0,29,4013,010c0102030405060708090000011f030000030e02ad0f04026a0205028301090235010b0200001d0200001c0200003e,0.0.3,1.02E+22,13/07/2023,04:48:03,0,0
TrayOne,13/07/2023,03:15:01,387,300,0,95,0,85.01673889,0.82.69,0102030405060708090a6407,437,0,0,0,30,4024,010c0102030405060708090000021f030000030e02b80f0c0200000402b5010a021e000804000000003e,0.0.3,1.02E+22,13/07/2023,05:39:36,0,0
TrayOne2,13/07/2023,03:15:01,391,304,694,95,0,85.78403473,0.82.69,0102030405060708090a640a,8,125,51,47,32,3919,010c0102030405060708090000021f030000030e024f0f0c020000040208000a0220000804b60200003e,0.0.3,1.02E+22,13/07/2023,06:00:21,0,0
TrayOne3,13/07/2023,03:15:01,387,307,343,95,0,88.39286041,0.82.69,0102030405060708090a640b,378,0,0,0,29,3990,010c0102030405060708090000011f030000030e02960f04027a0105028301090233010b0200001d0200001c0200003e,0.0.3,1.02E+22,13/07/2023,05:48:04,0,0
TrayOne,13/07/2023,04:15:01,378,299,0,95,0,84.55636597,0.82.69,0102030405060708090a6407,449,0,0,0,30,4013,010c0102030405060708090000021f030000030e02ad0f0c0200000402c1010a021e000804000000003e,0.0.3,1.02E+22,13/07/2023,06:39:37,0,0
TrayOne2,13/07/2023,04:15:01,385,301,675,95,0,89.00669861,0.82.69,0102030405060708090a640a,14,126,50,46,32,4109,010c0102030405060708090000021f030000030e020d100c02000004020e000a0220000804a30200003e,0.0.3,1.02E+22,13/07/2023,07:00:29,0,0
TrayOne3,13/07/2023,04:15:01,379,306,345,95,0,87.77901459,0.82.69,0102030405060708090a640b,694,0,0,0,29,3988,010c0102030405060708090000011f030000030e02940f0402b60205027b01090232010b0200001d0200001c0200003e,0.0.3,1.02E+22,13/07/2023,06:48:05,0,0
TrayOne,13/07/2023,05:15:00,381,298,0,95,0,92.3828125,0.82.69,0102030405060708090a6407,463,0,0,0,30,4190,010c0102030405060708090000021f030000030e025e100c0200000402cf010a021e000804000000003e,0.0.3,1.02E+22,13/07/2023,07:39:38,0,0
TrayOne2,13/07/2023,05:15:00,381,302,708,95,4,91.15512848,0.82.69,0102030405060708090a640a,1000,122,47,43,32,4130,010c0102030405060708090000021f030000030e0222100c0204000402e8030a0220000804c40200003e,0.0.3,1.02E+22,13/07/2023,08:00:26,0,0
TrayOne3,13/07/2023,05:15:01,373,311,398,95,0,94.37779236,0.82.69,0102030405060708090a640b,293,0,0,0,29,4080,010c0102030405060708090000011f030000030e02f00f0402250105027501090237010b0200001d0200001c0200003e,0.0.3,1.02E+22,13/07/2023,07:48:03,0,0
TrayOne,13/07/2023,06:15:01,387,298,0,95,8,100.3627243,0.82.69,0102030405060708090a6407,454,0,0,0,30,4206,010c0102030405060708090000021f030000030e026e100c0208000402c6010a021e000804000000003e,0.0.3,1.02E+22,13/07/2023,08:39:38,0,0
TrayOne2,13/07/2023,06:15:01,381,301,658,95,28,93.45703125,0.82.69,0102030405060708090a640a,7,116,41,38,32,4142,010c0102030405060708090000021f030000030e022e100c021c00040207000a0220000804920200003e,0.0.3,1.02E+22,13/07/2023,09:00:28,0,0
TrayOne3,13/07/2023,06:15:02,391,303,342,95,0,95.75892639,0.82.69,0102030405060708090a640b,378,0,0,0,30,4101,010c0102030405060708090000011f030000030e02051004027a010502870109022f010b0200001d0200001c0200003e,0.0.3,1.02E+22,13/07/2023,08:48:00,0,0
TrayOne,13/07/2023,07:15:01,365,308,0,95,44,100.5161819,0.82.69,0102030405060708090a6407,453,0,0,0,30,4193,010c0102030405060708090000021f030000030e0261100c022c000402c5010a021e000804000000003e,0.0.3,1.02E+22,13/07/2023,09:39:37,0,0
TrayOne2,13/07/2023,07:15:01,383,302,689,95,56,95.45201111,0.82.69,0102030405060708090a640a,43,102,44,40,32,4159,010c0102030405060708090000021f030000030e023f100c02380004022b000a0220000804b10200003e,0.0.3,1.02E+22,13/07/2023,10:00:29,0,0
TrayOne3,13/07/2023,07:15:01,382,302,325,95,48,96.21931458,0.82.69,0102030405060708090a640b,488,0,0,0,30,4108,010c0102030405060708090000011f030000030e020c100402e80105027e0109022e010b0200001d0200001c0200003e,0.0.3,1.02E+22,13/07/2023,09:47:58,0,0
TrayOne,13/07/2023,08:15:00,362,306,0,95,44,98.36774445,0.82.69,0102030405060708090a6407,436,0,0,0,30,4203,010c0102030405060708090000021f030000030e026b100c022c000402b4010a021e000804000000003e,0.0.3,1.02E+22,13/07/2023,10:39:37,0,0
TrayOne2,13/07/2023,08:15:01,370,309,684,95,44,96.0658493,0.82.69,0102030405060708090a640a,650,109,44,40,32,4174,010c0102030405060708090000021f030000030e024e100c022c0004028a020a0220000804ac0200003e,0.0.3,1.02E+22,13/07/2023,11:00:30,0,0
TrayOne3,13/07/2023,08:15:01,385,299,301,95,44,96.37276459,0.82.69,0102030405060708090a640b,602,0,0,0,29,4124,010c0102030405060708090000011f030000030e021c1004025a020502810109022b010b0200001d0200001c0200003e,0.0.3,1.02E+22,13/07/2023,10:47:56,0,0
TrayOne,13/07/2023,09:15:01,393,288,0,95,28,95.29855347,0.82.69,0102030405060708090a6407,1040,0,0,0,30,4198,010c0102030405060708090000021f030000030e0266100c021c00040210040a021e000804000000003e,0.0.3,1.02E+22,13/07/2023,11:39:36,0,0
TrayOne2,13/07/2023,09:15:01,392,293,692,95,32,95.91239166,0.82.69,0102030405060708090a640a,4,108,55,51,30,4180,010c0102030405060708090000021f030000030e0254100c022000040204000a021e000804b40200003e,0.0.3,1.02E+22,13/07/2023,12:00:31,0,0
TrayOne3,13/07/2023,09:15:02,364,311,345,95,28,96.52622223,0.82.69,0102030405060708090a640b,1049,37,37,13,28,4148,010c0102030405060708090000011f030000030e0234100402190405026c01090237010b0225001d0225001c020d003e,0.0.3,1.02E+22,13/07/2023,11:47:54,0,0
TrayOne,13/07/2023,10:15:00,373,295,0,95,36,95.1450882,0.82.69,0102030405060708090a6407,1038,0,0,0,30,4196,010c0102030405060708090000021f030000030e0264100c02240004020e040a021e000804000000003e,0.0.3,1.02E+22,13/07/2023,12:39:37,0,0
TrayOne2,13/07/2023,10:15:01,374,300,658,95,44,95.60546112,0.82.69,0102030405060708090a640a,7,136,56,52,29,4200,010c0102030405060708090000021f030000030e0268100c022c00040207000a021d000804920200003e,0.0.3,1.02E+22,13/07/2023,13:00:32,0,0
TrayOne3,13/07/2023,10:15:01,380,301,356,95,32,96.52622223,0.82.69,0102030405060708090a640b,1144,42,47,21,28,4177,010c0102030405060708090000011f030000030e0251100402780405027c0109022d010b022a001d022f001c0215003e,0.0.3,1.02E+22,13/07/2023,12:47:51,0,0
TrayOne,13/07/2023,11:15:01,361,302,0,95,40,97.44698334,0.82.69,0102030405060708090a6407,1059,0,0,0,30,4195,010c0102030405060708090000021f030000030e0263100c022800040223040a021e000804000000003e,0.0.3,1.02E+22,13/07/2023,13:39:37,0,0
TrayOne2,13/07/2023,11:15:01,388,296,693,95,36,94.99163055,0.82.69,0102030405060708090a640a,7,138,57,52,29,4193,010c0102030405060708090000021f030000030e0261100c022400040207000a021d000804b50200003e,0.0.3,1.02E+22,13/07/2023,14:00:34,0,0
TrayOne3,13/07/2023,11:15:01,374,306,324,95,40,96.52622223,0.82.69,0102030405060708090a640b,1140,29,29,9,28,4188,010c0102030405060708090000011f030000030e025c100402740405027601090232010b021d001d021d001c0209003e,0.0.3,1.02E+22,13/07/2023,13:47:49,0,0
TrayOne,13/07/2023,12:15:00,346,306,0,95,28,100.5161819,0.82.69,0102030405060708090a6407,1052,0,0,0,31,4204,010c0102030405060708090000021f030000030e026c100c021c0004021c040a021f000804000000003e,0.0.3,1.02E+22,13/07/2023,14:39:37,0,0
TrayOne2,13/07/2023,12:15:01,365,303,685,95,28,95.91239166,0.82.69,0102030405060708090a640a,5,140,57,52,29,4208,010c0102030405060708090000021f030000030e0270100c021c00040205000a021d000804ad0200003e,0.0.3,1.02E+22,13/07/2023,15:00:37,0,0
TrayOne3,13/07/2023,12:15:01,369,307,334,95,32,96.52622223,0.82.69,0102030405060708090a640b,1133,24,24,253,28,4192,010c0102030405060708090000011f030000030e02601004026d0405027101090233010b0218001d0218001c02fd003e,0.0.3,1.02E+22,13/07/2023,14:47:48,0,0
TrayOne,13/07/2023,13:15:01,352,303,0,95,20,100.5161819,0.82.69,0102030405060708090a6407,1062,0,0,0,31,4206,010c0102030405060708090000021f030000030e026e100c021400040226040a021f000804000000003e,0.0.3,1.02E+22,13/07/2023,15:39:36,0,0
TrayOne2,13/07/2023,13:15:01,359,307,692,95,28,95.60546112,0.82.69,0102030405060708090a640a,5,140,56,52,29,4204,010c0102030405060708090000021f030000030e026c100c021c00040205000a021d000804b40200003e,0.0.3,1.02E+22,13/07/2023,16:00:37,0,0
TrayOne3,13/07/2023,13:15:02,369,307,343,95,24,96.6796875,0.82.69,0102030405060708090a640b,1007,16,16,249,28,4195,010c0102030405060708090000011f030000030e0263100402ef0305027101090233010b0210001d0210001c02f9003e,0.0.3,1.02E+22,13/07/2023,15:47:46,0,0
TrayOne,13/07/2023,14:15:00,355,299,0,95,16,99.90234375,0.82.69,0102030405060708090a6407,1054,0,0,0,32,4206,010c0102030405060708090000021f030000030e026e100c02100004021e040a0220000804000000003e,0.0.3,1.02E+22,13/07/2023,16:39:37,0,0
TrayOne2,13/07/2023,14:15:01,358,305,665,95,16,96.0658493,0.82.69,0102030405060708090a640a,20,138,56,51,29,4208,010c0102030405060708090000021f030000030e0270100c021000040214000a021d000804990200003e,0.0.3,1.02E+22,13/07/2023,17:00:37,0,0
TrayOne3,13/07/2023,14:15:01,358,308,351,95,24,96.6796875,0.82.69,0102030405060708090a640b,1140,5,5,242,28,4203,010c0102030405060708090000011f030000030e026b100402740405026601090234010b0205001d0205001c02f2003e,0.0.3,1.02E+22,13/07/2023,16:47:44,0,0
TrayOne,13/07/2023,15:15:00,349,307,0,95,0,100.5161819,0.82.69,0102030405060708090a6407,1066,0,0,0,32,4198,010c0102030405060708090000021f030000030e0266100c02000004022a040a0220000804000000003e,0.0.3,1.02E+22,13/07/2023,17:39:38,0,0
TrayOne2,13/07/2023,15:15:00,395,301,675,95,0,95.45201111,0.82.69,0102030405060708090a640a,13,138,56,52,29,4212,010c0102030405060708090000021f030000030e0274100c02000004020d000a021d000804a30200003e,0.0.3,1.02E+22,13/07/2023,18:00:39,0,0
TrayOne3,13/07/2023,15:15:01,364,304,332,95,0,96.6796875,0.82.69,0102030405060708090a640b,1011,5,5,239,28,4196,010c0102030405060708090000011f030000030e0264100402f30305026c01090230010b0205001d0205001c02ef003e,0.0.3,1.02E+22,13/07/2023,17:47:44,0,0
TrayOne,13/07/2023,16:15:01,347,309,0,95,0,97.2935257,0.82.69,0102030405060708090a6407,1066,0,0,0,33,4198,010c0102030405060708090000021f030000030e0266100c02000004022a040a0221000804000000003e,0.0.3,1.02E+22,13/07/2023,18:39:38,0,0
TrayOne2,13/07/2023,16:15:01,362,305,680,95,0,95.75892639,0.82.69,0102030405060708090a640a,78,138,56,51,29,4211,010c0102030405060708090000021f030000030e0273100c02000004024e000a021d000804a80200003e,0.0.3,1.02E+22,13/07/2023,19:00:40,0,0
TrayOne3,13/07/2023,16:15:01,361,311,366,95,0,96.6796875,0.82.69,0102030405060708090a640b,1124,254,254,229,28,4195,010c0102030405060708090000011f030000030e0263100402640405026901090237010b02fe001d02fe001c02e5003e,0.0.3,1.02E+22,13/07/2023,18:47:42,0,0
TrayOne,13/07/2023,17:15:01,339,314,0,95,0,92.68972778,0.82.69,0102030405060708090a6407,1074,0,0,0,34,4087,010c0102030405060708090000021f030000030e02f70f0c020000040232040a0222000804000000003e,0.0.3,1.02E+22,13/07/2023,19:39:39,0,0
TrayOne2,13/07/2023,17:15:01,371,301,703,95,0,93.30357361,0.82.69,0102030405060708090a640a,716,137,55,51,30,4061,010c0102030405060708090000021f030000030e02dd0f0c0200000402cc020a021e000804bf0200003e,0.0.3,1.02E+22,13/07/2023,20:00:43,0,0
TrayOne3,13/07/2023,17:15:01,370,304,360,95,0,94.99163055,0.82.69,0102030405060708090a640b,1025,254,254,232,28,4124,010c0102030405060708090000011f030000030e021c100402010405027201090230010b02fe001d02fe001c02e8003e,0.0.3,1.02E+22,13/07/2023,19:47:42,0,0
TrayOne,13/07/2023,18:15:01,348,309,0,95,0,91.92243195,0.82.69,0102030405060708090a6407,1064,0,0,0,36,4077,010c0102030405060708090000021f030000030e02ed0f0c020000040228040a0224000804000000003e,0.0.3,1.02E+22,13/07/2023,20:39:40,0,0
TrayOne2,13/07/2023,18:15:01,372,300,701,95,0,93.15010834,0.82.69,0102030405060708090a640a,733,136,55,50,30,4051,010c0102030405060708090000021f030000030e02d30f0c0200000402dd020a021e000804bd0200003e,0.0.3,1.02E+22,13/07/2023,21:00:46,0,0
TrayOne3,13/07/2023,18:15:01,371,304,382,95,0,94.22432709,0.82.69,0102030405060708090a640b,1145,254,254,236,28,4104,010c0102030405060708090000011f030000030e0208100402790405027301090230010b02fe001d02fe001c02ec003e,0.0.3,1.02E+22,13/07/2023,20:47:43,0,0
TrayOne,13/07/2023,19:15:00,366,305,0,95,0,91.92243195,0.82.69,0102030405060708090a6407,1065,0,0,0,37,4074,010c0102030405060708090000021f030000030e02ea0f0c020000040229040a0225000804000000003e,0.0.3,1.02E+22,13/07/2023,21:39:42,0,0
TrayOne2,13/07/2023,19:15:00,374,298,698,95,0,92.68972778,0.82.69,0102030405060708090a640a,746,135,55,50,31,4045,010c0102030405060708090000021f030000030e02cd0f0c0200000402ea020a021f000804ba0200003e,0.0.3,1.02E+22,13/07/2023,22:00:49,0,0
TrayOne3,13/07/2023,19:15:00,368,307,401,95,0,93.15010834,0.82.69,0102030405060708090a640b,1035,1,1,236,29,4093,010c0102030405060708090000011f030000030e02fd0f04020b0405027001090233010b0201001d0201001c02ec003e,0.0.3,1.02E+22,13/07/2023,21:47:43,0,0
TrayOne,13/07/2023,20:15:01,370,296,0,95,0,91.61550903,0.82.69,0102030405060708090a6407,1074,0,0,0,38,4063,010c0102030405060708090000021f030000030e02df0f0c020000040232040a0226000804000000003e,0.0.3,1.02E+22,13/07/2023,22:39:44,0,0
TrayOne2,13/07/2023,20:15:01,374,298,767,95,0,92.07588959,0.82.69,0102030405060708090a640a,760,135,55,50,32,4032,010c0102030405060708090000021f030000030e02c00f0c0200000402f8020a0220000804ff0200003e,0.0.3,1.02E+22,13/07/2023,23:00:52,0,0
TrayOne3,13/07/2023,20:15:01,368,307,385,95,0,92.53627014,0.82.69,0102030405060708090a640b,1005,5,5,236,29,4069,010c0102030405060708090000011f030000030e02e50f0402ed0305027001090233010b0205001d0205001c02ec003e,0.0.3,1.02E+22,13/07/2023,22:47:44,0,0
TrayOne,13/07/2023,21:15:00,347,314,0,95,0,90.234375,0.82.69,0102030405060708090a6407,1070,0,0,0,39,4058,010c0102030405060708090000021f030000030e02da0f0c02000004022e040a0227000804000000003e,0.0.3,1.02E+22,13/07/2023,23:39:46,0,0
TrayOne2,13/07/2023,21:15:01,380,302,766,95,0,91.00167847,0.82.69,0102030405060708090a640a,775,135,55,50,32,4029,010c0102030405060708090000021f030000030e02bd0f0c020000040207030a0220000804fe0200003e,0.0.3,1.02E+22,14/07/2023,00:00:55,0,0
TrayOne3,13/07/2023,21:15:01,374,311,402,95,0,91.92243195,0.82.69,0102030405060708090a640b,1150,8,8,246,29,4051,010c0102030405060708090000011f030000030e02d30f04027e0405027601090237010b0208001d0208001c02f6003e,0.0.3,1.02E+22,13/07/2023,23:47:43,0,0
TrayOne,13/07/2023,22:15:01,379,303,0,95,0,89.92745972,0.82.69,0102030405060708090a6407,1073,0,0,0,40,4056,010c0102030405060708090000021f030000030e02d80f0c020000040231040a0228000804000000003e,0.0.3,1.02E+22,13/07/2023,00:39:47,0,0
TrayOne2,13/07/2023,22:15:01,381,309,734,95,0,90.08091736,0.82.69,0102030405060708090a640a,3,135,55,50,33,4032,010c0102030405060708090000021f030000030e02c00f0c020000040203000a0221000804de0200003e,0.0.3,1.02E+22,13/07/2023,01:00:57,0,0
TrayOne3,13/07/2023,22:15:02,389,308,414,95,0,91.30859375,0.82.69,0102030405060708090a640b,1082,12,12,246,30,4040,010c0102030405060708090000011f030000030e02c80f04023a0405028501090234010b020c001d020c001c02f6003e,0.0.3,1.02E+22,13/07/2023,00:47:43,0,0
TrayOne,13/07/2023,23:15:01,364,314,0,95,0,88.85323334,0.82.69,0102030405060708090a6407,1090,0,0,0,41,4048,010c0102030405060708090000021f030000030e02d00f0c020000040242040a0229000804000000003e,0.0.3,1.02E+22,13/07/2023,01:39:49,0,0
TrayOne2,13/07/2023,23:15:01,406,299,687,95,0,89.6205368,0.82.69,0102030405060708090a640a,35,134,55,51,34,4022,010c0102030405060708090000021f030000030e02b60f0c020000040223000a0222000804af0200003e,0.0.3,1.02E+22,13/07/2023,02:01:01,0,0
TrayOne3,13/07/2023,23:15:01,394,304,405,95,0,90.54129791,0.82.69,0102030405060708090a640b,1131,16,20,249,30,4030,010c0102030405060708090000011f030000030e02be0f04026b0405028a01090230010b0210001d0214001c02f9003e,0.0.3,1.02E+22,13/07/2023,01:47:44,0,0
TrayOne,14/07/2023,00:15:00,436,301,0,95,0,87.16517639,0.82.69,0102030405060708090a6407,1094,0,0,0,42,4042,010c0102030405060708090000021f030000030e02ca0f0c020000040246040a022a000804000000003e,0.0.3,1.02E+22,13/07/2023,02:39:50,0,0
